number_of_VNFs 13 
number_of_slices 4

0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
;
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
;
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
;
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 1 0 0 0 0
;
